item,label,lon,lat
Q174911,The Rooms,-52.71183889 , 47.56623611
Q176356,House of the Temple,-77.0359 , 38.9138
Q177125,Burg Clam,14.7783 , 48.2208
Q177174,Icelandic Phallological Museum,-21.914603 , 64.142952
Q178533,Muzeum Ziemi Szprotawskiej,15.53583333 , 51.56388889
Q179134,Q179134,6.86818 , 51.4291
Q186039,Q186039,13.7717 , 47.8132
Q186043,Zeitgeschichtliches Forum Leipzig,12.3758 , 51.3397
Q187840,Palais Garnier,2.331666666 , 48.871944444
Q189358,Kronborg,12.621944444 , 56.038611111
Q190260,Zentralbibliothek Zürich,8.545277777 , 47.374166666
Q190456,Central State Museum of Kazakhstan,76.950731 , 43.235816
Q191397,Zeppelin Museum Meersburg,9.27168 , 47.69392
Q191399,Zeppelin Museum Zeppelinheim,8.6145 , 50.0349
Q191427,Zeppelin Museum Friedrichshafen,9.48303 , 47.65056
Q195754,Volleyball Hall of Fame,-72.606 , 42.2057
Q196954,"Armoury, Innsbruck",11.4075 , 47.2707
Q196982,Zeugma Mosaic Museum,37.38555556 , 37.07555556
Q198347,Historical museum,8.6825 , 50.1097
Q198590,Q198590,12.271 , 51.1693
Q198593,Ziegelei Lage,8.77861111 , 52.025
Q198603,Q198603,12.9225 , 52.3544
Q199335,Musée de la Faïence de Marseille,5.373444 , 43.233528
Q199395,Zigeunerlager Auschwitz,19.17333333 , 50.0375
Q201383,Alexandria National Museum,29.9132 , 31.2011
Q201902,Mole Antonelliana,7.693055555 , 45.068888888
Q202552,Prince of Wales Northern Heritage Centre,-114.38 , 62.4561
Q203116,Schloss Pöggstall,15.1985 , 48.3181
Q203864,Zimmer tower,4.569722 , 51.129167
Q204332,Schloss Atzenbrugg,15.9057 , 48.2924
Q205631,Kroppedal,12.31166667 , 55.68472222
Q206101,Rosenborg Castle,12.577777777 , 55.685555555
Q206518,Exploratorium,-122.448333 , 37.802778
Q206929,Q206929,8.52694 , 47.3919
Q211262,Calouste Gulbenkian Museum,-9.154166666 , 38.736666666
Q212065,Edinburgh Castle,-3.20073 , 55.9487
Q213322,Victoria and Albert Museum,-0.172078 , 51.496302
Q214022,21er Haus,16.3833 , 48.1858
Q215423,Saint Isaac's Cathedral,30.30595 , 59.934047
Q218736,Q218736,7.13371 , 49.1362
Q222297,Museum for Natural Sciences of Belgium,4.376166666 , 50.837055555
Q223373,Estonian Maritime Museum,24.749644444 , 59.442591666
Q227602,Zubrnice,14.220484857 , 50.649532647
Q227776,Sugar Museum (Berlin),13.3453 , 52.5456
Q227848,Q227848,16.03916667 , 48.32611111
Q228479,Q228479,10.55005 , 53.43587
Q238990,United States Holocaust Memorial Museum,-77.033 , 38.887
Q240807,Jeruzalemkerk,3.23444 , 51.21222
Q251672,Château Borély,5.381955 , 43.257423
Q252800,Abbot's Palace (Oliwa),18.56026667 , 54.41085833
Q253745,Q253745,12.306 , 48.0021
Q254086,Q254086,31.24906667 , 30.06352778
Q254118,Los Angeles Museum of the Holocaust,-118.369 , 34.0639
Q254134,Q254134,12.38 , 51.33986389
Q256200,Charlier Museum,4.369722 , 50.8475
Q256777,Fundación NMAC,-5.90717983 , 36.24304962
Q258173,Q258173,76.948977 , 43.243354
Q259242,Huntington Beach State Park,-79.0611 , 33.5139
Q260913,Centraal Museum,5.125833 , 52.083333
Q260983,Ghetto Fighters' House,35.09527778 , 32.96052778
Q262234,Lenbachhaus,11.180277777 , 48.146938888
Q263750,"Long Island Museum of American Art, History, and Carriages",-73.1417 , 40.9119
Q264941,Q264941,12.6585 , 47.7241
Q266565,Q266565,11.8783 , 47.7075
Q273593,École nationale supérieure des Beaux-Arts,2.333522222 , 48.856711111
Q273653,Q273653,7.28583333 , 47.85361111
Q276846,Francke Foundations,11.9719 , 51.4781
Q278571,Jewish Museum Frankfurt,8.67444 , 50.1072
Q278978,Dresden Museum of Ethnology,13.7377 , 51.0599
Q280024,Q280024,11.602013888 , 48.102277777
Q280171,Ernest Hemingway House,-81.800833 , 24.551111
Q281725,Wagenburg,16.3094 , 48.1867
Q281903,Prinsenhof,4.354444 , 52.011667
Q284916,Gabinet de les Arts Gràfiques,2.11702778 , 41.38838889
Q287290,Archaeological Museum of Nikopolis,20.73527778 , 39.00805556
Q287806,Gaasbeek Castle,4.197222 , 50.796667
Q296758,Q296758,16.711111111 , 56.739444444
Q301787,Bergen Museum,5.321580555 , 60.387622222
Q304037,Austrian National Library,16.36626667 , 48.20614167
Q304797,Q304797,80.254579 , 50.409939
Q306604,Filmmuseum Austria,16.3683 , 48.2047
Q306611,Q306611,15.3144 , 47.1578
Q306615,Q306615,16.4308 , 48.2437
Q306628,Gesellschafts- und Wirtschaftsmuseum,16.3569 , 48.1839
Q306671,Q306671,15.4479 , 46.9867
Q306678,Austrian Museum of Folk Life and Folk Art,16.3509 , 48.2133
Q306724,Austrian Theatre Museum,16.36851389 , 48.20549167
Q314082,Lower Saxony State Museum,9.74 , 52.3656
Q314441,Museum Ostwall,7.472222 , 51.513056
Q314446,Tränenpalast,13.3869 , 52.5208
Q314818,New Chambers,13.0356 , 52.4036
Q315021,Haus der Geschichte,7.11861 , 50.7172
Q315050,Afghan Museum,9.98944444 , 53.54333333
Q315089,Schloss Drachenburg,7.206363888 , 50.668663888
Q315187,Buddenbrookhaus,10.6858 , 53.8683
Q315313,Roscheider Hof Open Air Museum,6.59722222 , 49.70472222
Q315644,Deutscher Dom,13.392505555 , 52.512755555
Q950,Schnütgen Museum,6.95143889 , 50.93471389
Q1376,Musée Saint-Raymond,1.44112 , 43.60787
Q4890,Gemäldegalerie Alte Meister,13.734714 , 51.053542
Q5556,Musei civici di Treviso,12.250797222 , 45.666727777
Q6373,British Museum,-0.127022 , 51.519489
Q7341,Auschwitz concentration camp,19.178333 , 50.035833
Q8323,Musée de l'Imprimerie,4.83472222 , 45.76444444
Q8352,Musée des Confluences,4.817923 , 45.732355
Q8397,Musée Gadagne,4.8275 , 45.76416667
Q9485,Manécanterie,4.82680556 , 45.760625
Q9495,Site historique maritime de la Pointe-au-Père,-68.4689 , 48.5175
Q12506,Hagia Sophia,28.979916666 , 41.008527777
Q17454,Exploramer,-66.487198 , 49.130973
Q19164,State Art and Architectural Palace and Park Museum,30.10996112 , 59.56108334
Q19874,National Museum of Cinema,7.69305556 , 45.06888889
Q22600,Museum SchPIRA,8.439654 , 49.316475
Q22616,Feuerbachhaus,8.43567 , 49.3146
Q22625,German Shoe Museum Hauenstein,7.85583 , 49.1897
Q22838,Purrmann house,8.43482 , 49.3185
Q23212,Evoluon,5.446944444 , 51.443611111
Q27017,Kinsky Palace,14.42166667 , 50.08805556
Q27342,Hangar-7,13.0073 , 47.7937
Q28924,Catacombs of Paris,2.332322222 , 48.834008333
Q29587,Kuskovo,37.8075 , 55.735277777
Q29646,Bread Museum,46.931666666 , 39.991666666
Q31034,Liuzhou Museum,109.4080556 , 24.32166667
Q31808,Nordsøen Oceanarium,9.98047 , 57.5871
Q32776,Igualada Leather Museum,1.61358 , 41.57717
Q40680,Aquarium Dubuisson,5.57869 , 50.63877
Q41759,"Heiberg Collection, Sogn Folk Museum",7.21777773 , 61.18777847
Q42049,Balmoral Castle,-3.231389 , 57.039722
Q45002,Mane-Katz Museum,34.987166666 , 32.807861111
Q46012,House of European History,4.378764 , 50.839939
Q46242,Hofburg Palace,16.366024 , 48.206429
Q46495,Sunnfjord Museum,5.9727859 , 61.4395883
Q46815,Israel Museum,35.2045 , 31.772361
Q49739,Peasants' War Panorama Museum,11.10333333 , 51.36611111
Q50895,Q50895,30.08972222 , 59.36625
Q50900,house of the station master,29.95852778 , 59.34788889
Q50901,house of the nanny of A.S. Pushkin,30.115 , 59.4282
Q50906,Rozhdestveno Memorial Estate,29.946 , 59.317
Q51099,Museo Teatrale alla Scala,9.1892 , 45.4673
Q51166,"""Luigi Bailo"" Museum",12.141729 , 45.400303
Q51237,"Shcherbov House, Gatchina",30.13361111 , 59.55722222
Q53323,Iwajuku,139.28571944 , 36.39929167
Q55396,Deutsches Sport & Olympia Museum,6.96465 , 50.93117
Q56007,Q56007,8.54258 , 53.2234
Q61969,Q61969,27.5558 , 53.908958
Q73613,Nagasaki Museum of History and Culture,129.879557 , 32.752813
Q74000,"Great Guild Hall, Tallinn",24.746 , 59.4371
Q74136,Blaenavon Ironworks,-3.08876 , 51.7765
Q75566,Musée des beaux-arts d'Arras,2.773333333 , 50.291944444
Q80843,Troja Palace,14.415 , 50.11615
Q82108,Sarehole Mill,-1.85581 , 52.4341
Q83332,Imperial Palace of Manchukuo,125.34277778 , 43.90388889
Q84029,Twenty-Six Martyrs Museum and Monument,129.872 , 32.7547
Q93429,Syusaku Endo Literature Museum,129.702693 , 32.835865
Q93466,Corpus,4.45333 , 52.17028
Q94564,Museums of the Far East,4.3601 , 50.8939
Q95569,Kunsthistorisches Museum,16.361944 , 48.203611
Q112485,Castel Savoia,7.82679 , 45.764
Q113429,Rother-Hof,16.388547222 , 47.912313888
Q113528,Österreichischer Skulpturenpark,15.4318 , 46.9788
Q114597,Old Jewish Cemetery,17.025 , 51.08694444
Q114878,Museo dell'olivo e dell'olio,12.43455 , 43.02526
Q115619,Q115619,16.3558 , 48.2428
Q118256,Špilberk Castle,16.598889 , 49.194444
Q125589,Fakir Khana,74.3097092 , 31.5831758
Q126393,Palais Erzherzog Albrecht,16.3678 , 48.2044
Q126971,Altonaer Museum,9.93444444 , 53.54888889
Q129904,Centro Cultural Border,-99.15635833 , 19.41681667
Q130899,Longtan Park,116.43555556 , 39.87694444
Q132009,Q132009,11.238735 , 46.801462
Q133982,The Florence Museum of Botanical Natural Science,11.26008 , 43.77805
Q136661,Zaanse Schans,4.816389 , 52.473889
Q136946,City Museum of Wrocław,17.0325 , 51.1097
Q141355,Q141355,5.39867 , 52.94318
Q142261,Q142261,-0.54588889 , 45.57869444
Q143767,Q143767,14.2867 , 48.3058
Q144900,National Postal Museum,-77.0083 , 38.898
Q151456,Q151456,7.16572 , 50.8174
Q151545,Wartburg,10.3065 , 50.9662
Q152966,Deutsches Jagd- und Fischereimuseum,11.5711 , 48.1384
Q153193,Thermenmuseum,5.976667 , 50.885
Q157316,Neues Museum,13.397777777 , 52.520555555
Q159556,The Philippi Collection,7.22141 , 49.2864
Q160471,Q160471,-96.986468 , 30.116318
Q161768,Q161768,13.4077 , 52.5231
Q162016,Q162016,10.8808 , 50.8506
Q162017,Q162017,7.75949 , 50.0895
Q162198,Museum of Neandertals in Krapina,15.863616 , 46.164603
Q162946,Q162946,13.5093 , 46.8138
Q162965,Q162965,8.93280556 , 44.41133333
Q163291,The Culture- and Military Museum Grafenwoehr,11.9041 , 49.7205
Q163867,Museum of Tyrolean Farms,11.9188 , 47.4634
Q164502,Haus Ludwig,6.74891 , 49.3136
Q169369,Château Pastré,5.373333333 , 43.233333333
Q174552,Technopolis,23.7141 , 37.9781
Q315894,Klingspor Museum,8.76111 , 50.1078
Q316137,Melanchthonhaus,12.65083 , 51.86472
Q316298,Ottoneum,9.49889 , 51.3133
Q316385,Roman amphitheatre of Xanten,6.451 , 51.667
Q317306,German Leather Museum,8.755 , 50.1033
Q317959,Dankwarderode Castle,10.5242 , 52.2647
Q318084,Beethoven House,7.10139 , 50.7369
Q318174,Museum Europäischer Kulturen,13.2928 , 52.4558
Q318577,Abelines Gård,8.15606 , 55.9455
Q318594,Museum of Tolerance,-118.401680555 , 34.053636111
Q318614,Rheinisches Landesmuseum Bonn,7.0925 , 50.7319
Q318809,German Emigration Center,8.57417 , 53.5453
Q319046,Q319046,12.4395 , 50.9885
Q320780,Deutsches Brauereimuseum,11.573 , 48.1351
Q321088,Mathematisch-Physikalischer Salon,13.7328 , 51.0532
Q321229,Holstentor,10.6797 , 53.8662
Q321240,Walhalla memorial,12.224088888 , 49.031486111
Q321337,Hegel House,9.17694 , 48.7731
Q323280,Museum für Abgüsse Klassischer Bildwerke,11.5667 , 48.1444
Q323860,Museum of Genocide Victims,25.27059167 , 54.68787778
Q324658,Kunsthalle Düsseldorf,6.77594 , 51.2276
Q327540,Kunsthalle Kiel,10.14611111 , 54.32861111
Q333527,Übersee-Museum Bremen,8.81056 , 53.0833
Q336153,Q336153,9.96388889 , 53.54611111
Q339765,Q339765,18.22106111 , 46.074125
Q340128,Schloss Rosenau,15.0636 , 48.6011
Q341718,Temple of Agriculture,116.3874 , 39.8754
Q347676,Memorial of the Victims of Communism and of the Resistance,23.89111111 , 47.92666667
Q351228,Haus der Musik,16.3733 , 48.2042
Q361792,Netherlands Architecture Institute,4.470833 , 51.914444
Q366672,Löfstad Castle,16.04069444 , 58.55047222
Q367631,Karen Blixen Museum,36.7125 , -1.35194444
Q367690,National Centre for Contemporary Arts,37.60777778 , 55.78916667
Q371803,Museu Paulista,-46.609678 , -23.585608
Q371836,Q371836,9.67918 , 49.2586
Q372030,Ore Mountain Museum,13.0043 , 50.5784
Q372088,Ahmed Shawki Museum,31.2175 , 30.0214
Q372376,House of Terror,19.06513889 , 47.50680556
Q372676,Technisches Museum Wien,16.3176 , 48.1908
Q374902,The Asiatic Society,88.3495805 , 22.5550809
Q378012,Mondsee Abbey,13.3505 , 47.8565
Q378377,Museum of World Culture,11.98916667 , 57.69472222
Q383147,Afghanistan Museum,7.73657 , 47.45261
Q383254,Afif-Abad Garden,52.498361 , 29.623161
Q383813,Q383813,16.56472222 , 47.42305556
Q385797,Stams abbey,10.9842 , 47.2775
Q387292,Mosul Museum,43.139405 , 36.337859
Q387667,Mozarthaus Vienna,16.3753 , 48.2078
Q388667,Universeum,11.989166666 , 57.695555555
Q389845,Maihaugen,10.478433 , 61.112821
Q390003,Einsteinhaus,7.4499 , 46.9479
Q390508,Berlin-Hohenschönhausen Memorial,13.5011 , 52.5417
Q394429,Q394429,9.37401 , 52.332
Q394832,convent of St Agnes of Bohemia,14.424861111 , 50.092494444
Q396139,Barnim Panorama,13.4538 , 52.7524
Q396260,Q396260,14.8072 , 56.8756
Q406679,Esperanto Museum in Svitavy,16.47261389 , 49.75468889
Q409578,Q409578,10.6077 , 49.5818
Q421084,Acropolis Museum,23.728472 , 37.968417
Q422988,Q422988,8.24275 , 50.0851
Q427665,Q427665,6.59323 , 48.0161
Q427979,Belize Botanic Gardens,-89.066666666 , 17.083333333
Q431431,Singer Laren,5.22222 , 52.25944
Q435702,Q435702,15.2563 , 47.0711
Q439212,Q439212,12.3747 , 51.3336
Q439345,Casa Sfatului (Brașov),25.588879 , 45.642399
Q441928,Museum of Modern Literature,9.256667 , 48.936111
Q443626,Dybbøl Windmill,9.75797778 , 54.90693056
Q445066,Holocaust Memorial Synagogue,37.496277777 , 55.73
Q447441,Bergpark Wilhelmshöhe,9.4 , 51.3167
Q449280,Fridericianum,9.4975 , 51.3136
Q452362,Hessisches Landesmuseum Darmstadt,8.65306 , 49.8747
Q452375,Swiss Alpine Museum,7.448055555 , 46.944166666
Q452685,Munich Stadtmuseum,11.573 , 48.1351
Q453713,Q453713,16.14305556 , 49.85194444
Q454019,Wieliczka Salt Mine,20.06389 , 49.97917
Q454416,Linden Museum,9.17028 , 48.7825
Q455354,German Shipping Museum,8.577 , 53.5401
Q455706,Amathole Museum,27.39159444 , -32.87718611
Q457196,Dialogue in the Dark,10.00161111 , 53.54619444
Q457453,Villa Tugendhat,16.615833333 , 49.207222222
Q458586,Jura Museum,11.1686 , 48.895
Q458915,Nuremberg Transport Museum,11.074444 , 49.445556
Q459493,Lutherhaus,12.6525 , 51.8642
Q463403,Lübeck Museum of Theatre Puppets,10.682247222 , 53.865763888
Q463748,Karl Marx House,6.635556 , 49.753889
Q464416,Neanderthal Museum,6.95056 , 51.2269
Q465746,American Museum in Britain,-2.311 , 51.3768
Q465765,Museum of the Moving Image,-73.92396389 , 40.75621111
Q468169,Suermondt-Ludwig-Museum,6.09569 , 50.7735
Q468496,Museums Reiss-Engelhorn,8.46212 , 49.4889
Q469084,Q469084,8.5744 , 53.5434
Q469234,Q469234,13.292222 , 52.456111
Q1390752,Q1390752,10.9197 , 48.3675
Q1391590,Q1391590,11.1405 , 51.7883
Q1391782,Q1391782,8.67358 , 50.433
Q1392568,Q1392568,13.7264 , 51.0544
Q1392854,Q1392854,13.05 , 50.9264
Q1392855,Q1392855,8.44787 , 48.8608
Q1392980,Q1392980,7.249444444 , 51.407777777
Q1393510,Q1393510,8.83398 , 50.5971
Q1393762,Q1393762,9.8892 , 48.2303
Q1394061,Q1394061,11.7717 , 51.2096
Q1395892,La Hougue Bie,-2.0638 , 49.2006
Q1398020,Q1398020,7.188333333 , 51.4075
Q1398526,Q1398526,8.75764 , 49.0238
Q1398557,Q1398557,11.3983 , 47.2562
Q1398911,Musée du Désert,3.95722222 , 44.09583333
Q1399618,Q1399618,11.9654 , 51.4844
Q1400323,Sarajevo Tunnel,18.337222222 , 43.819722222
Q1400687,Q1400687,9.61102 , 48.0699
Q1400936,Q1400936,13.5994 , 48.3953
Q1401556,Q1401556,19.385228 , 47.693047
Q1401968,Feinmechanisches Museum Fellenbergmühle,6.64334 , 49.4455
Q1402017,Museum of Witchcraft,-4.692 , 50.689
Q1402086,"Vasarely Museum, Budapest",19.0464854 , 47.5401911
Q1402333,Q1402333,6.65125 , 51.0621
Q1402600,Museum of the City of Mexico,-99.13254722 , 19.4292
Q1402976,Q1402976,7.48306 , 51.5297
Q1406810,Q1406810,5.38722 , 52.15639
Q1408056,Strindbergmuseum Saxen,14.7903 , 48.2075
Q1408163,Irish National Heritage Park,-6.517106 , 52.348108
Q1408905,Q1408905,11.9185 , 50.324
Q1408998,Q1408998,10.000331 , 53.525512
Q1409038,Q1409038,13.0473 , 47.7956
Q1409289,Q1409289,9.48806 , 51.3092
Q1409387,Q1409387,9.283664 , 47.761531
Q1409670,Q1409670,9.912827 , 53.543565
Q1410032,Q1410032,10.8876 , 49.9021
Q1410033,Q1410033,6.4867 , 50.7703
Q1410037,Q1410037,13.2861 , 52.5864
Q1410040,Q1410040,6.85351 , 50.622
Q1410042,Q1410042,10.6246 , 47.8808
Q1410044,Q1410044,10.0107 , 53.3091
Q1410047,Q1410047,11.5694 , 48.1328
Q1410049,Q1410049,11.0875 , 49.4483
Q1410050,Q1410050,9.21972 , 48.8192
Q1410053,Q1410053,8.06875 , 51.4055
Q1410702,Sabarmati Ashram,72.580833 , 23.06
Q1410802,Q1410802,14.2919 , 48.3039
Q1410887,Q1410887,15.1251 , 47.0829
Q1410938,Fichtelgebirge Museum,12.0033 , 50.0389
Q1411982,Q1411982,6.86083 , 51.4919
Q1412221,Q1412221,7.6623 , 47.5541
Q1412464,Rieskrater Museum,10.4869 , 48.854
Q1412878,Q1412878,6.84889 , 51.4744
Q1414079,Museum of Science and Industry,-87.582777777 , 41.790555555
Q1414278,Q1414278,9.92872 , 53.546258
Q1414479,Museum of Papermaking in Duszniki-Zdrój,16.395485 , 50.4045
Q1415137,Filmmuseum Düsseldorf,6.77043 , 51.2241
Q1415871,Fort Tejon,-118.894 , 34.874
Q1415972,Kon-Tiki Museum,10.698056 , 59.903611
Q1417534,Haller Straße 3,9.46103 , 49.0802
Q1418291,Kačina,15.34611111 , 49.98166667
Q1419951,Q1419951,9.35255 , 52.455
Q1420035,Q1420035,8.70667 , 53.8623
Q1420984,Pammakaristos Church,28.946388888 , 41.029166666
Q1421776,Museo Vostell-Malpartida,-6.504444444 , 39.421944444
Q1423558,Q1423558,15.8177 , 48.6398
Q1423672,Museum of Industrial Culture,11.1108 , 49.4611
Q1424850,Q1424850,10.1245 , 47.9032
Q1426026,Q1426026,18.22693 , 46.078635
Q1426502,Alaska State Centennial Museum,-134.41555556 , 58.30027778
Q1426707,Fort George,-4.070177777 , 57.583844444
Q1427503,Golden Gate,30.51305556 , 50.44833333
Q1428044,Patna Museum,85.143888888 , 25.611111111
Q1428566,Fliegermuseum Bad Wörishofen,10.6022 , 48.0112
Q1430022,Q1430022,13.9918 , 51.8628
Q1430185,Rockefeller Museum,35.235833333 , 31.784444444
Q1430259,Q1430259,6.66861 , 51.4358
Q1430299,Q1430299,11.0723 , 53.5144
Q1431259,Toitū Otago Settlers Museum,170.506 , -45.8775
Q1431343,Jurassic Museum of Asturias,-5.27476944 , 43.5019
Q1431438,Museo Taurino de Valencia,-0.375525 , 39.466299
Q1431976,Q1431976,10.7164 , 52.4172
Q1432360,Ronald Reagan Presidential Library,-118.819744444 , 34.259516666
Q1433416,Q1433416,16.2525 , 47.8428
Q1433963,Q1433963,14.295296 , 51.765503
Q1434092,Pasqualati House,16.362 , 48.2123
Q1434400,Semmelweis Museum,19.0432111 , 47.493352
Q1434988,Focke's wind tunnel,8.816 , 53.0806
Q1434990,Focke Museum,8.86417 , 53.0925
Q1435513,Q1435513,11.4786 , 53.6003
Q1435641,Q1435641,5.858611111 , 49.535
Q1435660,Herzog Foundation,7.60974 , 47.53337
Q1435661,Fondation Le Corbusier,2.26525 , 48.8519
Q1435907,Q1435907,10.3188 , 48.0576
Q1436503,Martin Luther's Birth House,11.55007 , 51.52694
Q1436645,Q1436645,9.1226 , 48.6388
Q1438203,Q1438203,12.532 , 54.3862
Q470385,Q470385,15.8232 , 48.5765
Q473434,Sønderborg Castle,9.783611111 , 54.906944444
Q473831,Schloss Mosigkau,12.1508 , 51.806
Q473832,Paläontologisches Museum München,11.5638 , 48.1476
Q473848,Dresden Porcelain Collection,13.7346 , 51.0522
Q474171,Fundatiehuis (Teyler),4.63923 , 52.38031
Q474468,Jewish Ceremonial Hall,14.417027 , 50.090027
Q474563,Teylers Museum,4.640278 , 52.380556
Q474841,Gutenberg Museum,8.275277777 , 49.999722222
Q478455,Austrian Museum of Applied Arts,16.381666666 , 48.2075
Q478839,Arizona-Sonora Desert Museum,-111.168055555 , 32.243888888
Q479218,Mémorial de la Shoah,2.356196 , 48.854846
Q479361,Worpswede artist colony,8.93222 , 53.2156
Q483592,Anacostia Community Museum,-76.9769 , 38.8569
Q484899,Velorama,5.869789 , 51.848769
Q485692,Van Deinse Instituut,6.894736 , 52.232453
Q486382,Castel Sant'Angelo,12.466355 , 41.903064
Q488005,National Aviation Hall of Fame,-84.107 , 39.7829
Q488688,Wiertz Museum,4.375833 , 50.837222
Q489413,HMS Unicorn,-2.95851 , 56.4616
Q490825,Evergreen Aviation & Space Museum,-123.143 , 45.2036
Q491297,Nyborg Slot,10.7878 , 55.3138
Q491869,Dokdo Museum,130.8971 , 37.486
Q493160,Ons' Lieve Heer op Solder,4.899363 , 52.375076
Q495247,Blue Penny Museum,57.4975 , -20.1609
Q496259,Veletržní palác,14.432495 , 50.101148
