item,label,lon,lat
Q31249,Kansas State University,-96.580833333 , 39.191666666
Q31392,Comenius University in Bratislava,17.065833333 , 48.153333333
Q31458,Far East State Humanitarian University,135.0 , 48.8
Q31519,Charles University in Prague,14.4037 , 50.0884
Q31867,National University of Costa Rica,-84.1115 , 9.999
Q32120,University of Halle-Wittenberg,11.96888889 , 51.48638889
Q32287,Charter Oak State College,-72.7687 , 41.6881
Q32746,National Taiwan University,121.536 , 25.016
Q32751,National Sun Yat-sen University,120.26666667 , 22.61666667
Q35794,University of Cambridge,0.117222222 , 52.205277777
Q37008,Tbilisi State University,44.778333333 , 41.71
Q37548,Northeastern University,-71.090277777 , 42.338888888
Q39920,Kim Il-sung University,125.768333333 , 39.058055555
Q39944,Pyongyang University of Foreign Studies,125.76777778 , 39.06527778
Q39949,KAIST,127.363 , 36.372
Q39980,Kim Il-sung Military University,125.66666667 , 39.00194444
Q40000,Kim Chaek University of Technology,125.746389 , 39.002778
Q40006,Hanyang University,127.04444444 , 37.55638889
Q40018,Pohang University of Science and Technology,129.322669444 , 36.010883333
Q40025,University of Erlangen-Nuremberg,11.00694444 , 49.59722222
Q41085,Sungkyunkwan University,126.994166666 , 37.587222222
Q41114,Ewha Womans University,126.94683333 , 37.56186667
Q41738,Catholic University of Korea,127.00433 , 37.5859
Q41765,Konkuk University,127.07638889 , 37.54194444
Q41790,Chung-Ang University,126.95503 , 37.50489
Q42238,University of Kurdistan,46.993868 , 35.278433
Q43337,Xavier University – Ateneo de Cagayan,124.648518 , 8.47663
Q43401,National Chiao Tung University,120.9847659 , 24.795861
Q43406,National Tsing Hua University,120.992777777 , 24.793611111
Q43659,Lesya Ukrainka East European National University,38.01805557 , 48.30416668
Q45612,University of Limpopo,29.73805556 , -23.88611111
Q45694,Jesuit University of Philosophy and Education Ignatianum,19.948889 , 50.062681
Q45855,University of Bergamo,9.6606925 , 45.7045349
Q46023,Indian Institute of Management Lucknow,80.899372222 , 26.937375
Q46210,University of Milan,9.194722222 , 45.461111111
Q46492,Meiji University,139.761588 , 35.697474
Q46756,Kenyatta University,36.93333333 , -1.17972222
Q49041,Allen University,-81.020556 , 34.010556
Q49087,Fisk University,-86.8047 , 36.1688
Q49089,University of Maryland Eastern Shore,-75.685556 , 38.21
Q49108,Massachusetts Institute of Technology,-71.09211 , 42.35982
Q49110,Boston University,-71.0997 , 42.3496
Q49118,Boston College,-71.170361111 , 42.335083333
Q49120,Tufts University,-71.11982 , 42.406949
Q49124,Radcliffe College,-71.124694 , 42.381927
Q49167,Wesleyan University,-72.655844 , 41.55562
Q49204,Smith College,-72.638139 , 42.318119
Q49205,Wellesley College,-71.30667 , 42.29528
Q49207,University of New Hampshire,-70.9333 , 43.1356
Q49211,Rensselaer Polytechnic Institute,-73.6775 , 42.73
Q49212,Texas A&M University,-96.344056 , 30.610369
Q50015,Claremont Graduate University,-117.713 , 34.1041
Q50662,Goethe University Frankfurt,8.651388888 , 50.119444444
Q51841,Shanghai Maritime University,121.902 , 30.8731
Q51985,Technical University of Berlin,13.326388888 , 52.511944444
Q52413,University of Kansas,-95.247777777 , 38.958055555
Q53122,Pusan National University,129.07931 , 35.23398
Q54096,University of Cologne,6.928611111 , 50.928055555
Q56143,Chosun University,126.933055555 , 35.142222222
Q56148,Yeungnam University,128.758055555 , 35.834166666
Q56653,Akita Prefectural University,140.07305556 , 39.39333333
Q56803,H.S. Skovoroda Kharkiv National Pedagogical University,36.317 , 50.019
Q56826,Kharkiv National Automobile and Highway University,36.24347 , 50.00597
Q56828,Petro Mohyla Black Sea State University,32.015144 , 46.971645
Q56832,Kherson National Technical University,32.6375 , 46.668611111
Q56837,National Research Nuclear University,37.664444444 , 55.649722222
Q56860,Lithuanian University of Educational Sciences,25.26244444 , 54.69641667
Q59668,University of Luxembourg,6.13402 , 49.66033
Q65379,Virginia Tech,-80.425 , 37.225
Q74343,Duquesne University,-79.993055555 , 40.436111111
Q75419,Nation University,99.53193784 , 18.25836601
Q75478,New York University Tandon School of Engineering,-73.9865 , 40.6944
Q80171,Vasyl' Stus Donetsk National University,37.7975 , 48.0041
Q80207,Lviv University,24.022464 , 49.840488
Q82826,University of Hassan II Casablanca Ain Chok,-7.59972 , 33.5414
Q85300,Odessa University,30.73116 , 46.4875
Q85449,Kyiv Polytechnic Institute,30.460833 , 50.449722
Q93662,St. Bonaventure University,-78.4813 , 42.0781
Q94279,University of Alaska Southeast,-134.638611111 , 58.385091666
Q94469,K. D. Ushynsky South Ukrainian National Pedagogical University,30.7213 , 46.4805
Q94473,I.Ya. Horbachevsky Ternopil State Medical University of Ministry of Health Care of Ukraine,38.0181 , 48.3042
Q94902,Allameh Tabatabaei University,51.26 , 35.76
Q114892,Nagasaki University,129.86513611 , 32.785975
Q115220,Hiroshima University,132.458055555 , 34.382222222
Q115376,West Virginia University,-79.95453 , 39.63582
Q116485,University of Louisiana at Lafayette,-92.0193 , 30.2126
Q117251,University of Charleston,-81.6165 , 38.3329
Q117876,Pepperdine University,-118.707580555 , 34.038683333
Q118038,Burgas Free University,27.46888889 , 42.50361111
Q118736,Independent University of Moscow,37.5899 , 55.7464
Q122453,University of Stuttgart,9.1752 , 48.7817
Q124882,IT University of Copenhagen,12.591025 , 55.66021667
Q126463,Wisconsin International University College,-0.189428 , 5.6701
Q127745,L. N. Gumilyov Eurasian National University,71.4648 , 51.1602
Q127990,Australian National University,149.1205 , -35.2778
Q128111,University of Virginia's College at Wise,-82.5561 , 36.9725
Q129421,"University of California, Davis",-121.75 , 38.54
Q129900,Universidad de la Comunicación,-99.1598 , 19.4159
Q130965,Fordham University,-73.884444444 , 40.860833333
Q131262,University of Bologna,11.342777777 , 44.493888888
Q134122,Tomás Frías Autonomous University,-65.7572 , -19.5839
Q137360,Omsk State Agrarian University,73.312658 , 55.022684
Q137503,University of Łódź,19.4731 , 51.7717
Q139779,Konyang University,127.112 , 36.1822
Q140571,Gavar State University,45.1236 , 40.3675
Q142617,Tata Institute of Fundamental Research,72.806 , 18.9076
Q143451,University of Central Florida,-81.2005 , 28.6016
Q144488,University of Warsaw,21.019169444 , 52.240280555
Q149433,Brandenburg University of Technology,14.3264 , 51.7672
Q149481,Viadrina European University,14.553888888 , 52.342222222
Q149990,University of Rochester,-77.628333 , 43.128333
Q151510,Heidelberg University,8.706388888 , 49.410277777
Q152171,University of Bonn,7.102222222 , 50.733888888
Q152838,University of Göttingen,9.934444444 , 51.541944444
Q153006,Free University of Berlin,13.290555555 , 52.453055555
Q153012,University of Potsdam,13.0119 , 52.4011
Q154804,Leipzig University,12.37872778 , 51.3387
Q155354,University of Marburg,8.773611111 , 50.810833333
Q155522,Varna Free University,28.0273 , 43.2579
Q156598,Leiden University,4.486948888 , 52.156071111
Q156725,University of Hamburg,9.98388889 , 53.56694444
Q157575,University of Strasbourg,7.764444444 , 48.580277777
Q157808,Technical University of Munich,11.568055555 , 48.148055555
Q158158,TU Dresden,13.726666666 , 51.028055555
Q159102,Universidade Federal da Bahia,-38.520277777 , -12.993611111
Q159630,Chemnitz University of Technology,12.9275 , 50.83917
Q160302,University of Edinburgh,-3.187194 , 55.947389
Q161562,California Institute of Technology,-118.125494 , 34.138577
Q164028,University of Guadalajara,-103.359 , 20.675
Q165053,Anna University,80.236362 , 13.01268
Q165528,University of Greifswald,13.374625 , 54.094638888
Q165980,University of Vienna,16.359722222 , 48.213055555
Q166202,Chungwoon University,126.66125 , 36.58063
Q168003,University of Applied Sciences Western Switzerland,7.345858 , 47.361332
Q168426,University of Münster,7.613 , 51.964
Q168458,Universidade Autónoma de Lisboa,-9.14577 , 38.7245
Q168515,University of Utah,-111.85 , 40.765
Q168751,Duke University,-78.938888888 , 36.001111111
Q168756,"University of California, Berkeley",-122.259 , 37.87
Q169913,McGhee Center for Eastern Mediterranean Studies,31.99583333 , 36.53372222
Q170027,University of London,-0.128888888 , 51.521111111
Q170288,Université du Québec à Rimouski,-68.512783333 , 48.452905555
Q172430,Loyola University New Orleans,-90.121685 , 29.934236
Q173959,Al Azhar,31.2625 , 30.045833333
Q174158,Hebrew University of Jerusalem,35.2 , 31.775833333
Q174220,Siberian State Aerospace University,92.97361111 , 56.01166667
Q174335,French Civil Aviation University,1.48111111 , 43.56527778
Q175241,University of Antwerp,4.41 , 51.222777777
Q175529,John Paul II Catholic University of Lublin,22.544722222 , 51.247777777
Q175777,Muban Chombueng Rajabhat University,99.589053 , 13.621602
Q176473,Pontifical Oriental Institute,12.5 , 41.89713889
Q176667,"Monash University, South Africa campus",27.87694444 , -26.08333333
Q178017,Gunma University,139.04510278 , 36.43026111
Q178200,Klaipėda University,21.12377778 , 55.72458333
Q178972,Sun Yat-sen University,113.29944444 , 23.09666667
Q179146,Princess of Naradhiwas University,101.82547331 , 6.42256448
Q179640,Catholic Private University Linz,14.291944444 , 48.303888888
Q180438,University of the Mediterranean,5.35842 , 43.29244
Q180514,Victoria University,144.9 , -37.794166666
Q180865,University of Toronto,-79.395746 , 43.662917
Q181177,Cranfield University,-0.627777777 , 52.073333333
Q181410,Accademia nazionale di Santa Cecilia,12.4745 , 41.929
Q181419,Benson Idahosa University,5.63333333 , 6.33333333
Q182118,National Research University of Electronic Technology,37.20833306 , 55.98333306
Q182973,University of Iowa,-91.533333333 , 41.65
Q183170,University of Texas at San Antonio,-98.62 , 29.59
Q183213,Institut Polytechnique des Sciences Avancées,2.3925 , 48.81361111
Q185246,Uppsala University,17.628888888 , 59.8575
Q186285,University of Copenhagen,12.5725 , 55.679722222
Q186638,Université de Versailles Saint-Quentin-en-Yvelines,2.14094 , 48.7997
Q188370,Marquette University,-87.928 , 43.038
Q189022,Imperial College London,-0.176882 , 51.498308
Q189441,Jagiellonian University,19.932777777 , 50.060833333
Q190336,Minzu University of China,116.3175 , 39.948333333
Q192775,University of Glasgow,-4.2875 , 55.871944444
Q193510,University of Padua,11.867 , 45.417
Q193727,Johns Hopkins University,-76.620277777 , 39.328888888
Q194223,University of Buenos Aires,-58.373055555 , -34.599722222
Q194445,Cairo University,31.21014 , 30.0276
Q195046,Worcester Polytechnic Institute,-71.80735 , 42.273488888
Q195081,I. L. Caragiale National University of Theatre and Film,26.129853 , 44.437541
Q195546,University of Kitakyushu,130.878325 , 33.84397222
Q195668,"Queen Mary, University of London",-0.040277777 , 51.523055555
Q196559,University of Iceland,-21.949444444 , 64.140555555
Q197543,Zhejiang University,120.120833333 , 30.263611111
Q197720,University of Electro-Communications,139.544 , 35.6558
Q199948,University of Concepción,-73.03689 , -36.82907
Q201492,McGill University,-73.574722 , 45.504167
Q201603,Simon Fraser University,-122.917957 , 49.276765
Q203624,Kanagawa University,139.62048056 , 35.48496111
Q204181,University of Tartu,26.720277777 , 58.381111111
Q204457,University of Bergen,5.322872222 , 60.388086111
Q204626,Hitotsubashi University,139.44509 , 35.69374
Q205061,Tsuru University,138.897035 , 35.538408
Q206074,Mahamakut Buddhist University,100.50140619 , 13.75922743
Q206702,University of Zurich,8.548333333 , 47.374722222
Q208736,Hankuk University of Foreign Studies,127.058537 , 37.597215
Q209344,Sapienza University of Rome,12.515833333 , 41.903333333
Q209842,University of Paris,2.343333333 , 48.848611111
Q212297,Kwangwoon University,127.0575 , 37.62
Q212528,University of Texas at Tyler,-95.2519 , 32.3173
Q214341,University of Amsterdam,4.890277777 , 52.368333333
Q216273,University of St Andrews,-2.793011 , 56.341214
Q217439,University of Hawaii,-157.817 , 21.297
Q217741,Purdue University,-86.929 , 40.424
Q218506,Lund University,13.193333333 , 55.705833333
Q219317,University of Pavia,9.1565 , 45.1867
Q219564,Karolinska Institutet,18.026666666 , 59.348888888
Q220144,"SOAS, University of London",-0.129 , 51.52205
Q220226,University of Namibia,17.0575 , -22.61111111
Q221645,Stockholm University,18.058333333 , 59.365277777
Q221653,Utrecht University,5.12341 , 52.09399
Q222450,Zurich University of the Arts,8.5358 , 47.38295
Q222738,National Autonomous University of Mexico,-99.187222222 , 19.328888888
Q223037,University of the East,121.01994 , 14.60765
Q317087,University of Lübeck,10.70392 , 53.8344
Q317796,Frankfurt University of Music and Performing Arts,8.6762 , 50.1201
Q319078,University of Melbourne,144.9614 , -37.7963
Q319239,Tel Aviv University,34.804166666 , 32.113888888
Q319333,University of Hildesheim,9.975 , 52.133333333
Q319761,Aberystwyth University,-4.06576 , 52.41806
Q322668,German-Jordanian University,35.87722222 , 32.02555556
Q322964,Moscow State Institute of International Relations,37.49021 , 55.67165
Q323681,Herzen University,30.31944444 , 59.93388889
Q326342,Concordia University,-73.578 , 45.497
Q328423,Omar Al-Mukhtar University,21.712172 , 32.758297
Q332498,Brigham Young University,-111.65 , 40.25
Q333705,Technion – Israel Institute of Technology,35.021666666 , 32.7775
Q335924,Kagoshima University,130.54521667 , 31.57180833
Q336264,Kyoto University,135.780842 , 35.026212
Q338645,University of Nicosia,33.314444444 , 35.165861111
Q339314,Copperbelt University,28.24027778 , -12.80555556
Q339482,University of Oñati,-2.415377 , 43.033976
Q348402,Adam Mickiewicz University in Poznań,16.915555555 , 52.407777777
Q348791,Admiral Makarov National University of Shipbuilding,32.002316 , 46.987908
Q351971,Adams State University,-105.879536 , 37.471231
Q354333,Silesian University,17.89666667 , 49.93777778
Q366071,University of Zielona Góra,15.50694444 , 51.93638889
Q367429,University of Carabobo,-68.0031 , 10.2733
Q367774,Oklahoma Baptist University,-96.9308 , 35.3597
Q368271,Neisse University,14.8072 , 50.8961
Q368329,Khon Kaen University,102.82198906 , 16.47399135
Q368643,University of Coimbra,-8.4265 , 40.2074
Q368923,Saigon University,106.683 , 10.7602
Q369333,Seikei University,139.573145 , 35.71123
Q369839,University of Szeged,20.1461 , 46.2502
Q370230,WuFeng University,120.434 , 23.5364
Q370968,New Bulgarian University,23.25305556 , 42.6775
Q371522,University of Gothenburg,11.971666666 , 57.698333333
Q371785,University of Antique,122.009667 , 10.791333
Q372608,University of Basel,7.5836 , 47.55858
Q374457,Sogang University,126.941111111 , 37.551111111
Q377757,Rhodes University,26.519722222 , -33.313611111
Q378014,University of al-Karaouine,-4.973333333 , 34.064444444
Q378134,Université catholique de Louvain,4.615591 , 50.669687
Q382711,"Tokyo University of Science, Yamaguchi",131.188 , 33.9569
Q383939,Africa University,32.6011 , -18.8975
Q386203,Ōtani University,135.758124 , 35.042949
Q389852,Vilnius Gediminas Technical University,25.335833333 , 54.722222222
Q390087,Xavier University of Louisiana,-90.107 , 29.9652
Q390287,Eötvös Loránd University,19.0585 , 47.4906
Q391028,University of British Columbia,-123.253055555 , 49.261111111
Q391150,Henan University,114.36369444 , 34.81272222
Q392189,Université de Montréal,-73.61433 , 45.50414
Q392667,Wake Forest University,-80.277 , 36.135
Q392754,Nova School of Business and Economics,-9.16046 , 38.733
Q392774,University for Peace,-84.272777777 , 9.919444444
Q392897,Politecnico di Torino,7.661075 , 45.063094444
Q400222,Ahfad University for Women,32.4715197 , 15.6447855
Q401034,Ahmadu Bello University,7.65 , 11.15
Q402829,Saint Vladimir's Orthodox Theological Seminary,-73.8239 , 40.9697
Q403626,Aichi University,137.386517 , 34.740466
Q405304,Nayoro City University,142.4611 , 44.3644
Q406402,University of Mumbai,72.825833333 , 18.975
Q407875,Air University,-86.345453 , 32.385221
Q411895,Riga Technical University,24.105138888 , 56.947130555
Q413829,Józef Piłsudski University of Physical Education in Warsaw,20.95444444 , 52.28527778
Q414014,Athens School of Fine Arts,23.6881821 , 37.9620098
Q414219,Academy of Fine Arts Vienna,16.365277777 , 48.201388888
Q414221,Academy of Performing Arts,14.40194444 , 50.0875
Q414245,AGH University of Science and Technology,19.92375 , 50.064527777
Q414309,"Academy of Arts, Architecture and Design in Prague",14.414833 , 50.088694
Q414464,Academy of Gondishapur,48.516667 , 32.283333
Q414481,Royal Academy of Turku,22.279877777 , 60.451644444
Q419339,Akita International University,140.19790556 , 39.627375
Q420181,Aklan State University,122.33399 , 11.63841
Q422208,Wageningen University and Research Centre,5.658602777 , 51.967088888
Q423303,Cavite State University,120.881493 , 14.198758
Q426045,University of Malta,14.48333333 , 35.9025
Q427141,Ghislieri College,9.1616532 , 45.1862416
Q428136,University of Ez-Zitouna,10.279027777 , 37.326472222
Q428520,University of Tirana,19.821666666 , 41.316666666
Q429561,Wichita State University,-97.293055555 , 37.719166666
Q223429,University of Birmingham,-1.930555555 , 52.450555555
Q229022,Università Cattolica del Sacro Cuore,9.176911111 , 45.4631
Q230899,University of Manchester,-2.233611111 , 53.465555555
Q232141,University of Chile,-70.650954 , -33.444549
Q233300,Beijing International Studies University,116.557699 , 39.909286
Q238101,University of Minnesota,-93.234166666 , 44.975277777
Q240041,Lutheran Theological University,19.1147 , 47.5193
Q246534,Assiut University,31.17027778 , 27.18777778
Q248919,Walter Sisulu University,28.20474744 , -32.30021964
Q248970,Berklee College of Music,-71.086944444 , 42.346388888
Q250205,Central Michigan University,-84.7775 , 43.5898
Q251084,Keiai University,140.14439167 , 35.65549167
Q251214,Hanseatic University Rostock,12.079 , 54.1709
Q251989,Songkhla Rajabhat University,100.61455 , 7.171663
Q254191,Utah State University Eastern,-110.802 , 39.6077
Q254204,Nankai University,117.164722222 , 39.101111111
Q255285,Pázmány Péter Catholic University,19.0635292 , 47.4917066
Q257655,China Agricultural University,116.352777777 , 40.0025
Q258200,All Nations University,-0.263329 , 6.090544
Q258943,James Madison University,-78.87375 , 38.438444444
Q259388,University of Nantes,-1.554284 , 47.237879
Q259394,Hyogo University of Teacher Education,135.0157 , 34.9118
Q261506,Makerere University,32.56833333 , -0.33333333
Q262617,Fuller Theological Seminary,-118.14 , 34.148611111
Q262760,École polytechnique fédérale de Lausanne,6.565555555 , 46.520277777
Q262854,University of Lancaster,-2.785555555 , 54.010277777
Q263064,"University of California, Santa Barbara",-119.84813 , 34.41254
Q264035,Universidad Columbia del Paraguay,-57.629766666 , -25.285905555
Q264974,Nakhon Ratchasima Rajabhat University,102.11461544 , 14.98408888
Q265866,National University of the Littoral,-60.70527778 , -31.63444444
Q266537,Magna Græcia University,16.57305556 , 38.8675
Q267111,Niigata University,138.942566666 , 37.867713888
Q268749,Ateneo de Davao University,125.61305556 , 7.07222222
Q270145,National University of San Marcos,-77.083333333 , -12.058333333
Q270222,Michigan State University,-84.481 , 42.723
Q270272,Rockefeller University,-73.955555555 , 40.7625
Q270532,University of Aberdeen,-2.1 , 57.165
Q273263,RWTH Aachen University,6.078055555 , 50.777777777
Q273461,École Centrale de Lille,3.137222222 , 50.606111111
Q273518,School for Advanced Studies in the Social Sciences,2.37205 , 48.83607
Q273619,École Polytechnique de Montréal,-73.614 , 45.505
Q274486,Waseda University,139.719333333 , 35.709202777
Q277664,Tampere University of Technology,23.86 , 61.449444444
Q277681,Semmelweis University,19.067222222 , 47.487222222
Q277872,Moscow University for the Humanities,37.814 , 55.7299
Q278044,Vienna University of Economics and Business,16.4082 , 48.2141
Q278455,Somali National University,45.287 , 2.038
Q279724,University of Tromsø,18.973133333 , 69.680511111
Q280183,Upper Alsace University,7.3112 , 47.7305
Q280247,Universidade Federal Fluminense,-43.116666666 , -22.904166666
Q280361,Andalas University,100.46 , -0.9145
Q280824,Eindhoven University of Technology,5.489722222 , 51.448055555
Q281572,Andrássy University Budapest,19.064208 , 47.49179
Q282645,Mediterranean University,19.26166667 , 42.44833333
Q282885,Kochi University of Technology,133.71972222 , 33.62083333
Q283032,Pondicherry University,79.858492 , 12.015871
Q283099,Bundeswehr University Munich,11.63813 , 48.08032
Q283204,Sakon Nakhon Rajabhat University,104.08985853 , 17.18974891
Q284508,Friends University,-97.3667 , 37.6783
Q284777,Western Washington University,-122.486 , 48.734
Q285382,Budapest University of Jewish Studies,19.07 , 47.49347222
Q286744,Universidad de Monterrey,-100.420117 , 25.660594
Q287072,University of Burgundy,5.07083 , 47.3125
Q287299,Ion Ionescu de la Brad University of Agricultural Sciences and Veterinary Medicine of Iași,27.55611111 , 47.19166667
Q288006,TÉLUQ University,-71.2229 , 46.8139
Q288605,Al-Aqsa University,34.440605 , 31.511938
Q289348,London South Bank University,-0.10154 , 51.4981
Q290456,Osaka Prefecture University,135.50686667 , 34.54714722
Q290662,Pedagogical University,32.58513 , -25.97352
Q292489,Al-Azhar University – Gaza,34.436667 , 31.515
Q302940,Shenyang Ligong University,123.487 , 41.726
Q303316,Asia-Pacific Institute of Creativity,120.970233333 , 24.682944444
Q304872,University of Perpignan Via Domitia,2.90167 , 42.6833
Q308329,Abdou Moumouni University,2.09852778 , 13.50136111
Q309350,Northwestern University,-87.673945 , 42.054853
Q309948,Ruhr University Bochum,7.261666666 , 51.443888888
Q310564,Al-Quds University,35.261380555 , 31.755908333
Q310695,Technische Universität Darmstadt,8.65694 , 49.875
Q310842,Al-Mustansiriya University,44.38972222 , 33.33861111
Q314089,Munich University of Applied Sciences,11.552752777 , 48.153433333
Q314466,University of Helmstedt,11.0087 , 52.2293
Q314536,Norwegian University of Science and Technology,10.4025 , 63.419444444
Q315658,University of Wrocław,17.033333333 , 51.113611111
Q316592,University of Wittenberg,12.650278 , 51.864722
Q317032,University of Düsseldorf,6.794166666 , 51.190277777
Q317053,University of Giessen,8.676388888 , 50.580833333
Q317070,University of Mannheim,8.46181 , 49.483
Q489488,Chungnam National University,127.346111111 , 36.368888888
Q489696,Korea National University of Arts,127.05605556 , 37.6055
Q489708,Daegu University,129.403 , 36.38
Q490117,Hoseo University,127.183421 , 36.827407
Q490746,Korea Maritime University,129.087489 , 35.074472
Q491082,Ajou University,127.04607 , 37.282913
Q491101,Information and Communications University,127.399 , 36.392
Q491127,Dankook University,127.126111111 , 37.321944444
Q491511,Hongik University,126.92583333 , 37.55055556
Q491711,Sejong University,127.073889 , 37.550833
Q491714,Chungbuk National University,127.45709167 , 36.62901111
Q491717,University of Ulsan,129.256725 , 35.542773
Q492318,University of Alabama,-87.541493 , 33.209438
Q492442,United Nations University,139.7083631 , 35.6623718
Q492467,University of Auckland,174.769494444 , -36.850197222
Q493141,University of Botswana,25.9333 , -24.6667
Q493187,University of Economics - Varna,27.9235 , 43.209
Q493294,Technical University of Civil Engineering of Bucharest,26.1247 , 44.4635
Q493506,Dongseo University,129.076 , 35.1794
Q494096,University of Craiova,23.8006 , 44.3192
Q494179,Singapore University of Social Sciences,103.776 , 1.32917
Q494335,François Rabelais University,0.70312 , 47.35633
Q494638,Andong National University,128.79642 , 36.54157
Q494681,Chonnam National University,126.908055555 , 35.176388888
Q495014,Universidad La Salle,-99.1822 , 19.4076
Q495015,Fudan University,121.499166666 , 31.298888888
Q495032,Universidad Autonóma de Guerrero,-98.200512 , 19.000742
Q495258,University of Bacău,26.9134 , 46.5542
Q495330,Kokugakuin University,139.71163889 , 35.65563889
Q495343,Arak University,49.677295 , 34.080182
Q495504,National Autonomous University of Nicaragua,-86.2737465 , 12.1055747
Q495911,Soochow University,121.54555556 , 25.09527778
Q495957,Medical University of Łódź,19.453888888 , 51.769722222
Q496536,Kyung Hee University,127.052 , 37.5967
Q497033,Razi University,47.107783 , 34.390832
Q497259,Kangwon National University,127.74416667 , 37.86944444
Q497488,Incheon National University,126.63331111 , 37.37561389
Q498401,University of Stavanger,5.69741667 , 58.93750556
Q498407,University of Latvia,24.116666666 , 56.95
Q498451,Northwestern Polytechnic University,-121.926 , 37.4778
Q498526,San José State University,-121.881111111 , 37.335555555
Q499220,Far Eastern State Technical University,131.90111111 , 43.11555556
Q499510,University of Liverpool,-2.967 , 53.406
Q499911,University of Turin,7.688888888 , 45.069444444
Q500131,Arkansas State University,-90.679586 , 35.841082
Q500154,University of Arkansas at Little Rock,-92.3407 , 34.7225
Q500692,University of Bremen,8.853611111 , 53.108611111
Q501207,University of Marne la Vallée,2.58691667 , 48.83919444
Q501758,University of Florida,-82.34944 , 29.64833
Q501841,University of Turku,22.284722222 , 60.454166666
Q502336,Karnatak University,74.98391667 , 15.44125
Q502352,Regent University,-76.1962 , 36.8027
Q502545,Ferdowsi University of Mashhad,59.528733 , 36.307586
Q503415,"University of Maryland, College Park",-76.94 , 38.9875
Q503424,University of Leeds,-1.551666666 , 53.807222222
Q503473,University of Geneva,6.14446 , 46.19899
Q504263,University of Cassino,13.82861111 , 41.49311111
Q504723,University of Siegen,8.02833 , 50.9064
Q505170,Lüneburg University,10.4011 , 53.2289
Q506277,Patna University,85.167516666 , 25.607991666
Q506330,Bangladesh University of Engineering and Technology,90.392858 , 23.726996
Q508048,Danube University Krems,15.585 , 48.407777777
Q509250,Kogakuin University,139.695402 , 35.690569
Q510029,Birzeit University,35.18083 , 31.95861
Q513658,University of Portland,-122.727222222 , 45.5725
Q514030,Mbarara University of Science and Technology,30.656801 , -0.616832
Q518851,Sibelius Academy,24.932222222 , 60.171666666
Q519349,Southern Illinois University Edwardsville,-89.9978 , 38.7934
Q519427,University of Denver,-104.962222222 , 39.678333333
Q519556,National Southwestern Associated University,102.69757 , 25.05577
Q521612,Folkwang University of the Arts,7.00444 , 51.3875
Q522187,Savonia University of Applied Sciences,27.63111111 , 62.89222222
Q524713,Erasmushogeschool Brussel,4.415111111 , 50.799805555
Q525169,Shanghai Jiao Tong University,121.4363 , 31.02544
Q528231,"Goldsmiths, University of London",-0.035383 , 51.474297
Q530991,Helmut Schmidt University,10.10719 , 53.56785
Q531285,University of Newcastle,151.704444444 , -32.892777777
Q532822,University of Sassari,8.55975 , 40.7248
Q534515,Universitas Indonesia,110.424 , -6.99417
Q534845,Takushoku University,139.736218 , 35.715333
Q536171,Polytechnic University of the Philippines,121.010667 , 14.597233
Q536280,National University of Laos,102.6366 , 18.0365
Q536512,James Cook University,146.757 , -19.328
