item,label,lon,lat
Q15849896,Q15849896,11.343196 , 46.503161
Q15977969,Russian State Archive of Sound Recordings,37.684745 , 55.768029
Q16167953,Fribourg State Archives,7.15 , 46.798333333
Q16267027,Russian state archive for scientific-technical documentation,37.5389 , 55.6573
Q16334448,National Jazz Archive,0.059 , 51.6492
Q16532209,Archivo Histórico Provincial de Salamanca,-5.668472222 , 40.960861111
Q16580162,Regional Museum in Tomaszów Lubelski,23.4167 , 50.45
Q16679924,National Archive of the Republic of Karelia,34.380833333 , 61.788888888
Q16715460,Central State Archives of the Republic of Dagestan,47.478944 , 42.992823
Q16715462,Central State Archives of Public Associations of the Republic of Bashkortostan,55.946218 , 54.720655
Q16715464,Central State Historical Archives of the Republic of Bashkortostan,55.938687 , 54.720545
Q16724492,Q16724492,7.80944444 , 51.68027778
Q16801867,Q16801867,9.795615 , 48.798658
Q16831761,Q16831761,7.006567 , 51.449975
Q16867578,Archivo Histórico Provincial (Castellón de la Plana),-0.029138888 , 39.988694444
Q16964584,Historical PTT archive and library,7.41421 , 46.9241
Q17152380,Archivo Intermedio Militar Pirenaico,2.110061111 , 41.386452777
Q17152388,Q17152388,2.82675 , 41.984769444
Q17152389,Q17152389,0.620802777 , 41.614819444
Q17156939,Q17156939,2.19793 , 41.39292
Q17156953,Q17156953,1.11407222 , 41.15372222
Q17156956,Q17156956,2.01242 , 41.565
Q17156957,Q17156957,2.010697 , 41.565286
Q17361850,Greater Manchester Police Museum and Archives,-2.32612 , 53.4824
Q17496844,Archivo Histórico de Euskadi,-2.9435 , 43.26451111
Q17530977,William Salt Library,-2.114 , 52.8066
Q17539455,Q17539455,5.35 , 60.385833333
Q17592548,City Archives Mannheim,8.477024 , 49.490836
Q17623395,German Dance Archives Cologne,6.94339 , 50.94869
Q17722500,Gwent Archives,-3.20232 , 51.7774
Q18028944,Greifswald University Archive,13.37934 , 54.0949
Q18160113,Hammersmith Library,-0.223674 , 51.494632
Q18393127,Surrey History Centre,-0.5701 , 51.3169
Q18399275,Russian State Historical Archive of the Far East,131.8823126 , 43.1133747
Q18406004,State Archives of Perm Krai,56.283262 , 58.011026
Q18406007,State Archives of the Saratov Region,46.032065 , 51.5366664
Q18416114,Q18416114,12.24086 , 45.49067
Q18511732,Q18511732,2.8838441 , 50.8559601
Q18581036,Archivo Histórico de la Provincia de Buenos Aires,-57.949469444 , -34.9141
Q18662854,Leningrad Regional State Archive in the city of Vyborg,28.72376 , 60.715316944
Q18691608,General State Archives - Regional Archives of Rodopi,25.407358 , 41.115945
Q18785387,Q18785387,12.32994 , 45.43277
Q18785388,Q18785388,12.32994 , 45.43277
Q18785389,Q18785389,12.32994 , 45.43277
Q18923626,Q18923626,12.32994 , 45.43277
Q18923683,Q18923683,12.32994 , 45.43277
Q18972133,Interference Archive,-73.9914 , 40.6725
Q19309399,Q19309399,9.28075086 , 47.38812401
Q19362289,"ABB Schweiz, Sammlung Archiv",8.282589608 , 47.45447638
Q19362432,Konzernarchiv SEFAR,9.53254 , 47.43762
Q19362512,"SRG SSR idée suisse, Zentralarchiv der Generaldirektion",7.473730555 , 46.944130555
Q19362514,Stadtarchiv Bern,7.45013 , 46.94259
Q19362599,Eidgenössisches Mikrofilmarchiv,7.646288888 , 47.046066666
Q19362754,Archiv Schweizer Milchproduzenten,7.460118 , 46.993347
Q19409572,Státní okresní archiv Semily,15.3293333 , 50.6069939
Q19916219,Central Archive of the City of Moscow,37.5399333 , 55.6581104
Q19962451,Q19962451,8.499179 , 47.952183
Q19964115,Q19964115,9.47165966 , 51.31851959
Q19965591,Q19965591,8.51 , 51.99166667
Q19965798,Q19965798,8.66187 , 52.11551
Q19968070,Q19968070,8.06527805 , 51.39263916
Q20009614,Q20009614,12.32994 , 45.43277
Q20205129,Archivo General Territorial de la Xunta de Galicia en Lugo,-7.560555555 , 43.013944444
Q20643160,Begegnungsstätte Alte Synagoge,7.14438889 , 51.25930556
Q20875698,Documentation Centre of the Orfeó Català,2.18 , 41.39
Q20908150,Archivo Histórico de Ibiza,1.436972222 , 38.9075
Q21009844,Traditional Music Holdings,2.168888888 , 41.380833333
Q21040660,Q21040660,8.40910935 , 49.00731096
Q21040684,Q21040684,8.415038 , 49.009181
Q21073899,Fribourg State Archives (Switzerland),7.150018 , 46.798174
Q21091694,Q21091694,7.3934 , 47.1916
Q21328996,E. H. Butler Library,-78.8807937 , 42.9337127
Q21635655,Archival Department of the Government of the Chechen Republic,45.6960888 , 43.3369839
Q21645238,Central State Archives of St. Petersburg,30.458127 , 59.904721
Q21769957,Q21769957,16.846936666 , 41.128790277
Q21776725,Glamorgan Archives,-3.2014 , 51.4711
Q22083382,Archivo del Museo Provincial de Lugo,-7.558877777 , 43.011447222
Q22083859,Historic Archive (Bitola),21.330305555 , 41.031972222
Q22087356,West Sussex Record Office,-0.7848 , 50.8377
Q22935378,Madeline Davis GLBT Archives of Western New York,-78.8821 , 42.9336
Q23018709,Northamptonshire Record Office,-0.9007 , 52.2132
Q23018830,The Beverley Treasure House,-0.429301 , 53.840508
Q23038399,Q23038399,7.21746 , 51.48893
Q23047328,Q23047328,20.487277777 , 53.783027777
Q23047345,Q23047345,18.595822222 , 53.012113888
Q23305515,Hampshire Archives and Local Studies,-1.3186 , 51.0667
Q23305516,Southampton Archives,-1.40651667 , 50.90799444
Q23541398,Q23541398,11.01408333 , 49.59944444
Q23785318,Q23785318,11.741 , 48.40672
Q23808380,Historic Archive (Štip),22.191378 , 41.741403
Q23952604,Historic Archive (Tetovo),20.965212 , 42.008169
Q23952605,Historic Archive (Strumica),22.636722222 , 41.435388888
Q23952609,Historic Archive (Skopje),21.390277777 , 42.003055555
Q23952611,Historic Archive (Prilep),21.558771 , 41.342671
Q23952612,Historic Archive (Ohrid),20.810333333 , 41.111555555
Q23952614,Historic Archive (Kumanovo),21.717944444 , 42.135666666
Q23952615,Historic Archive (Veles),21.771277777 , 41.717527777
Q24546279,Archivo de la Universidad de Alcalá,-3.360778 , 40.479361
Q24707525,Archivo de la Universidad de Santiago de Compostela,-8.542111111 , 42.882305555
Q24826511,Q24826511,13.424138888 , 42.030583333
Q24934362,Central State Archives of the Moscow Region,37.598754 , 55.655443
Q24938493,Archivo Histórico Provincial de Alicante,-0.506305555 , 38.341
Q25228907,Q25228907,14.4378372 , 50.1078792
Q25491154,Q25491154,35.534611111 , 32.970361111
Q26203717,Q26203717,5.4193336 , 51.8857589
Q26832919,Masaryk Institute and Archive,14.4631433 , 50.1183906
Q26846995,Q26846995,14.4237425 , 50.0867867
Q27022744,Archivo Municipal de Alcalá de Henares,-3.364138888 , 40.480194444
Q27165483,Little museum of the Diary,12.041872 , 43.668797
Q27480204,Centro Federico García Lorca,-3.600805555 , 37.177611111
Q27489641,SwissJazzOrama,8.706743 , 47.356256
Q27811431,L. Tom Perry Special Collections Library,-111.649 , 40.249194444
Q27867976,Ceredigion County Archives,-4.0816892 , 52.4173211
Q27882533,Stadtarchiv Mainz,8.2695 , 50.00839
Q27926706,Archives of the Cathedral of Las Palmas de Gran Canaria,-15.415805555 , 28.100586111
Q27960548,Q27960548,2.178699 , 41.383142
Q27973011,Q27973011,6.77595 , 51.24703
Q28028332,The Historical Collections (1889-1955) of St. Petersburg Phonogram Archives,30.281347388 , 59.919743694
Q28044764,Scientific Archives of Karelian Research Centre of RAS,34.378333333 , 61.791388888
Q28657247,Q28657247,8.68314 , 50.13129
Q28681612,Stadtarchiv und Stadtbibliothek Schweinfurt,10.23177 , 50.04607
Q28681735,Q28681735,10.92741 , 49.48598
Q28733464,Q28733464,8.71573 , 49.41035
Q28733482,Q28733482,12.14196 , 54.08829
Q28733513,Q28733513,7.05451 , 49.25155
Q28733664,Q28733664,12.0809 , 49.00127
Q28733702,Q28733702,9.79303 , 48.09557
Q28733703,Q28733703,13.42097 , 52.54466
Q28733709,Q28733709,12.40582 , 51.33792
Q28733714,Q28733714,9.05238 , 48.52318
Q28733724,Q28733724,7.83306 , 48.00141
Q28733730,Q28733730,9.31085 , 48.73389
Q28733731,Q28733731,9.49765 , 51.3142
Q28734045,Q28734045,9.67066 , 50.55538
Q28734074,Q28734074,9.93257 , 53.5563
Q28734091,Q28734091,7.47712 , 51.3582
Q28734153,Q28734153,13.004 , 47.6301
Q28734166,Q28734166,11.0969 , 47.9454
Q28734181,Q28734181,11.10432 , 47.49399
Q28734195,Q28734195,11.2663 , 47.44162
Q28734205,Q28734205,11.0715 , 47.80047
Q28734218,Q28734218,12.3453 , 47.8469
Q28734229,Q28734229,11.62699 , 48.60305
Q28734245,Q28734245,11.19476 , 48.48715
Q28734258,Q28734258,10.5581 , 47.58131
Q28734271,Q28734271,11.09006 , 48.58197
Q28734298,Q28734298,9.68716 , 47.54787
Q28734344,Q28734344,9.18938 , 47.68993
Q28734361,Q28734361,10.341 , 49.7859
Q28734407,Q28734407,12.18979 , 50.05546
Q28734422,Q28734422,10.73937 , 49.82819
Q28734439,Q28734439,12.22099 , 48.7673
Q28734454,Q28734454,12.35364 , 48.44964
Q28734467,Q28734467,12.12643 , 49.12286
Q28734542,Q28734542,9.17712 , 48.77881
Q28734550,Q28734550,11.14408 , 47.83886
Q28734744,Q28734744,12.32266 , 51.61887
Q28734745,Q28734745,12.57791 , 51.88281
Q28734746,Q28734746,12.00134 , 51.35911
Q28734747,Q28734747,10.79337 , 51.83703
Q28734748,Q28734748,11.04878 , 51.89569
Q28734749,Q28734749,13.23755 , 51.69346
Q28734752,Q28734752,6.96701 , 50.92374
Q28734759,Q28734759,6.84225 , 51.85259
Q28734760,Q28734760,8.56144 , 51.55714
Q28734761,Q28734761,6.85126 , 51.11985
Q28734762,Q28734762,6.478 , 50.80805
Q28734763,Q28734763,6.33238 , 51.52026
Q28734764,Q28734764,6.4214 , 51.36677
Q28734765,Q28734765,7.79296 , 51.43672
Q28734766,Q28734766,7.19624 , 51.60938
Q28734767,Q28734767,9.54883 , 54.51783
Q28734768,Q28734768,7.09978 , 50.54434
Q28734769,Q28734769,7.75755 , 51.59763
Q28734772,Q28734772,13.8333 , 52.8333
Q28734773,Q28734773,7.44862 , 50.7703
Q28734774,Q28734774,8.6761 , 50.13439
Q28734775,Q28734775,6.10758 , 51.06054
Q28734776,Q28734776,8.66166 , 52.11557
Q28734777,Q28734777,12.18413 , 50.42312
Q28734778,Q28734778,8.79663 , 53.22497
Q28734779,Q28734779,13.11966 , 52.38966
Q28734781,Q28734781,7.34462 , 52.14987
Q28734787,Q28734787,9.214 , 48.49638
Q28734790,Q28734790,10.45708 , 50.72455
Q28734792,Q28734792,7.69144 , 51.54495
Q28734794,Q28734794,6.60815 , 51.66499
Q28734797,Q28734797,8.50066 , 50.55619
Q28734805,Q28734805,8.7747 , 50.81017
Q28734810,Q28734810,10.41989 , 47.8468
Q28734813,Q28734813,10.29955 , 47.94171
Q28734818,Q28734818,11.2806 , 47.9107
Q28734850,Q28734850,8.80929 , 53.07383
Q28734866,Q28734866,10.00148 , 53.5455
Q28734888,Q28734888,12.56666 , 52.4148
Q28734889,Q28734889,12.37834 , 51.34184
Q28734890,Q28734890,7.60375 , 50.23011
Q28734896,Q28734896,7.84978 , 48.12023
Q28734899,Q28734899,13.46637 , 52.52025
Q28734909,Q28734909,8.61614 , 50.21538
Q28734911,Q28734911,11.56634 , 48.14435
Q28734913,Q28734913,11.56674 , 49.9332
Q28734914,Q28734914,8.24195 , 49.99507
Q28734915,Q28734915,9.14232 , 48.73012
Q28734931,Q28734931,7.21688 , 51.47412
Q28734940,Q28734940,13.38194 , 52.52403
Q28734942,Q28734942,11.41396 , 53.6296
Q28734943,Q28734943,11.17748 , 53.86214
Q28734945,Q28734945,9.20083 , 48.89052
Q28734947,Q28734947,12.3844 , 50.73827
Q28734948,Q28734948,8.11486 , 51.5724
Q28734949,Q28734949,7.53439 , 51.24074
Q28734950,Q28734950,7.74999 , 51.17797
Q28734951,Q28734951,10.88535 , 49.89427
Q28734954,Q28734954,8.08792 , 51.08686
Q28734957,Q28734957,9.2155 , 48.81237
Q28734959,Q28734959,7.07485 , 51.4619
Q28734960,Q28734960,6.97086 , 51.25186
Q28734961,Q28734961,6.6935 , 50.86938
Q28734962,Q28734962,8.52479 , 52.0093
Q28734965,Q28734965,9.14818 , 49.97385
Q28734967,Q28734967,8.70939 , 50.57452
Q28734968,Q28734968,8.38938 , 51.04895
Q28734970,Q28734970,11.58066 , 48.14604
Q28734972,Q28734972,7.6185 , 51.9606
Q28734973,Q28734973,6.01114 , 51.78837
Q28734974,Q28734974,6.188 , 51.76275
